[0.34] 大家好
[3386.08] 力量宝石就够了啊
[3388.3] 他都是腰带的
[3389.12] 你怎么能打两下
[3391.93] 喷火龙快些
[3392.89] 喷火龙
[3393.13] 如果他不是腰带啊
[3393.89] 喷火龙杀了他
[3394.99] 点个力量宝石
[3396.29] 那力量宝石就点到这个谁身上去嘛
[3398.13] 点到这个点到喷火龙上去
[3401.24] 喷火龙这里要怂嘞
[3403.48] 他想吹掉金光花嗯
[3406.22] 吹掉金光花
[3406.96] 这样就没人对外喷产生威胁了
[3408.94] 不然这外喷确实怕金光花啊
[3410.8] 好他外喷快点吧
[3417] 快点吧
[3422.1] 好哦哟妙花这么聪明呢
[3425.3] 妙花
[3428] 啊
[3431.64] 他要催我
[3432.16] 我知道要催我嗯
[3434.78] 热风伤害可以啊
[3436.33] 他毒我集火妙花
[3437.81] 我毒他喷火龙怂啊
[3438.77] 对不对
[3439.11] 肯定毒喷火龙怂啊
[3440.09] 喷火龙他接不了亮宝石啊
[3441.33] 他必怂啊
[3442.17] 结果他反反毒一手
[3443.69] 这个人还是怎么样
[3445.78] 这个人是不是还有两下子啊
[3447.7] 他说我还是懂哦
[3455.44] 好那你还是死对不对
[3457.08] 热风加利亚宝石哪里跑啊
[3462.01] 刘耀华
[3463.01] 我们有顺风比他快啊
[3465.92] 这猥琐妙华
[3467.3] 他反毒一手
[3471.62] 你赌我喷火龙怂
[3472.82] 打腰带妙花额
[3474.22] 你现在怂没有意义啊
[3475.34] 现在我不可能打你了
[3476.38] 我不可能打你的啊
[3477.3] 因为肯定是打这个腰带妙花对吧
[3480.17] 你要双点才行啊
[3482.91] 啊热风白白结束了是吧
[3485.69] 肯定是双点
[3486.57] 他上一把上一回合啊
[3488.05] 这读的还是反
[3489.89] 就是反毒你一手啊
[3491.01] 反毒你一手
[3492.59] 你这个打个高级球还反度我一手
[3494.89] 我真是服了啊
[3495.91] 打高级球我都是耿直打了
[3497.15] 你看我点点的都秒点
[3498.83] 他还反度你一手哎
[3501.8] 当你觉得我怂的时候
[3502.92] 我就不怂
[3507.18] 红旗之刃啊
[3509.7] 力量宝石
[3513.28] 我们先点肯定是我先点
[3514.76] 因为我们是加满通关速度的哦
[3517.44] 你比我还快啊
[3518.28] 你胆小的是吧
[3519.4] 我本以为我就够快了
[3520.76] 没想到还有比我更快的好吧
[3525.32] 我们是内敛性格
[3526.96] 32特攻32的速度对吧
[3529.28] 已经是够快了
[3530.2] 没想到还有比我更快
[3531.12] 他说我胆小的行死
[3536.64] 他自己点了啊
[3538.02] 快快又有悬疑
[3539.42] 当我上上来
[3540.2] 他就点了
[3540.64] 应该已经好
[3542.28] 还没点呢
[3546.48] 空气之刃
[3553.92] 他上的四只就是咆哮虎
[3556.12] 美纳斯给你开
[3556.96] 后面是呃擎天兄弟啊
[3559.09] 妙花加上喷火龙
[3560.59] 这样咆哮美拉斯
[3561.75] 这两个确实你打不动
[3562.71] 他是不是打不动啊
[3563.85] 因为太硬了啊
[3565.39] 这两位耐久都很高
[3567.9] 水火草三种属性
[3572.86] 那他这个不好打龙系吧
[3574.68] 是不是不好打龙系
[3577.38] 比如说遇到地龙快龙啊
[3580.02] 尤其是这个快龙啥的
[3581.38] 他说我有冰冻光束有吗
[3583] 不然不好打龙系
[3586.76] 喷火龙
[3587.36] 他说哎又来了
[3588.2] 你看感觉一升
[3590.4] 我今天一升到这个等级往上升了
[3593] 他就这样
[3593.89] 我真的是服了
[3594.89] 这都耽误已经耽误多少
[3596.33] 已经耽误我
[3597.27] 我现在已经打完20把了啊
[3599.21] 就因为他这个耽误你就与手柄无关
[3602.979] 我不应该拍手柄啊
[3604.259] 就是他纯恶心
[3605.259] 因为你看我这都点的动
[3606.299] 不是手柄没电了
[3607.019] 我每次都下意识的看一下后面的电量
[3608.859] 是不是我手柄没电了
[3609.819] 这个P2手柄怎么可能我晚上才充了电的呀
[3615.96] 莫名其妙
[3616.94] 真是
[3622.7] 哎呦这个队看着就厉害啊
[3624.34] 有说法呀
[3627.38] 是不是啊
[3628.48] 那不管有没有说法
[3629.9] 大家永远记住啊
[3631.16] 你就这么上就对了
[3632.94] 好秒选
[3634.1] 就是这样12号位
[3635.99] 然后34号位
[3636.79] 因为他是偷偷秋嘛
[3637.83] 那还有妙花
[3638.67] 又是妙花这些的
[3639.47] 我们肯定上又上喷火龙啊
[3641.01] 就是说你不管怎么说
[3642.23] 我们都是这么上呃
[3644.75] 他是母一位选鱼
[3645.73] 我管你是什么异味
[3646.61] 选鱼
[3648.21] 他也是秒选
[3659.62] 地龙偷偷丘
[3660.68] 那要断尾加地震了
[3661.9] 应该是OK
[3665.7] 可以啊
[3667.98] 那他要不要重磅冲撞呢
[3672.84] 地震一浪之力轰他
[3680.94] 达得利90威力嘛
[3684.12] 到90威力把地龙给点了
[3686.6] 因为地龙岩崩比较有威胁啊
[3688.44] 我再把它点了
[3690.71] 妖精之羽伤害可以啊
[3698.16] 好直接地震了
[3699.2] 图图秀就地震吧
[3700.04] 没问题
[3703.9] 啊打了个毒满地出来
[3705.26] 他后面的喷火龙中不了毒
[3706.66] 妙坏也中不了毒
[3707.34] 你说这毒满地是不是没屁用了
[3708.88] 还真是没屁用
[3710.3] 唉有时候也是尴尬啊
[3712.2] 赌满地都没用了
[3714.52] 这里把地龙杀了
[3715.68] 因为地龙岩崩对外喷有极大的威胁
[3718.72] 大嘴里注意大嘴里别点偷偷去哦
[3721.03] 我会点掉
[3722.11] 都是秀
[3722.75] 人家是识土了啊
[3723.87] 大哥立刻不要点他呀
[3725.31] 他玩风玩风
[3726.51] 这个金融化没办法断尾吗
[3728.77] 哦铁头铁头怼得死吗
[3730.09] 你铁头诶
[3731.84] 铁头不够吧
[3732.74] 兄弟他居然没有重磅冲撞啊
[3734.92] 怎么会带铁头呢
[3736.2] 你的配置不对吧
[3738.19] 怎么会带铁头
[3739.23] 重磅冲撞
[3739.67] 免费120威力铁头才80啊
[3741.83] 我们飞翔机是物防型的
[3743.31] 我这么跟你说吧
[3744.11] 这风妖精连钢冰的铁子都可以接
[3746.09] 你脱球球算老几啊
[3747.45] 这里顺风直接开啊
[3748.43] 不管
[3748.99] 然后能量球打他又有眩晕
[3751.15] 中了毒哎还中过毒
[3754.07] 顺风必须来啊啊顺风
[3758.54] 能量球母右尾旋翼的话
[3761.38] 他是特攻手
[3762.06] 没有扫墓
[3763.02] 那你可遭了哟
[3765.25] 他是冰冻之风
[3766.29] 浊流暗影球
[3767.17] 但是启动快啊
[3768.25] 你暗球适应力就是80
[3770.25] 威力160啊
[3771.35] 一个暗球
[3772.13] 那他中国毒子要死了
[3775.74] 对面扫啊
[3777.68] 这是母的吧
[3778.9] 我没看错呀
[3780.74] 怎么母的他也扫墓啊
[3785.64] 闪光的是紫色的啊
[3786.92] 这是母鱼尾玄鱼吗
[3787.96] 铁头又怼
[3788.82] 这没关系啊
[3790] 后面的话喷红来就行了啊
[3792.16] 记住这个首发啊
[3793.04] 就没有问题啊
[3795.499] 就这么艰难的队伍对
[3796.819] 就这么艰难的队伍
[3797.999] 他打到这个前十几啊
[3800.379] 前十几还是非常厉害的
[3803.009] 我们后面这两只咯
[3804.449] 他最后只是马嘎啊
[3806.009] 马嘎妙花啊
[3807.089] 或者马嘎喷火龙吧
[3808.129] 这妙化大概率不是马嘎啊
[3810.369] 就是马嘎喷火龙
[3814.42] 啊晴天开热风走起
[3817.14] 热风脱了就必死啊
[3819.5] 啊扫墓啊
[3821.43] 扫一个脱球的位置嘞
[3823.59] 是不是又一旋翼热风打死就行了啊
[3825.99] 脱丘不走啊
[3826.67] 走的话
[3827.11] 那么喷火龙上来不会扫死了吗
[3828.83] 所以他不走不走
[3831.14] 我们也点
[3831.54] 他有可能抗火火
[3832.34] 有没有可能这个可能性比较低
[3834.52] 经常是闻一火吧
[3836.94] 把日绕开一下
[3839.46] 扫墓加热风吧
[3842.939] 啊果然是文一武啊
[3844.419] 文一五没问题啊
[3847.11] 热风我会热风没miss双杀拜拜
[3849.47] 简简又单单啊
[3850.89] 让他自由日喷火龙就这么打
[3852.83] 对战嘛
[3853.23] 就这么简单啊
[3854.22] 不必想太复杂
[3855.46] 激动突突就要害我
[3856.98] 就是给你极化投球
[3857.9] 是不是也接不了啊
[3858.92] 还激动
[3859.66] 突突就要害
[3860.34] 没必要啊
[3862.57] 下一只喷火龙出来吧
[3865.03] 对这点下一把我也下一把
[3867.27] 你下一把我也下一把
[3868.73] 大家打的还挺快哦
[3870.23] 是马哥妙话
[3871.07] 没想到
[3871.77] 那没关系啊
[3875.54] 妙花的话
[3876.3] 不管是不是马上空气卡嘛
[3877.5] 命中率都是一样的
[3878.42] 这个九十九十啊
[3879.5] 这个95还高点呢
[3880.5] 空气卡扫墓该扫就扫嘛
[3883.38] 你买个妙花也遭不住啊
[3886.46] 真买个妙花呀啊没有啊
[3889.81] 是腰带棉花
[3890.65] 你扫一下就知道了
[3891.75] 腰带的啊
[3892.41] 腰带跟琴面配合的
[3894.09] 经常因为是喷火龙
[3895.13] 它马的
[3895.73] 所以他就是腰带的
[3899.9] 又击中要害了
[3900.86] 我去连续击中他两个要害
[3902.48] 把他的这个随机数都消耗完了
[3905] 他下一把他就不会再被击中要害了
[3907.14] 完全都是无效的
[3908.34] 对我来说
[3908.82] 把我的好的随数消耗完了呀
[3910.85] 你热风击中突突就要害
[3912.77] 空气震
[3913.53] 击中妙花要害有何何何意义啊
[3916.69] 没有任何意义
[3918.66] 还要多久才能到大师啊
[3922.82] 哎你看又又可以点了
[3924.34] 嘿我也不知道为啥他又可以又可以点了
[3929.2] 星野说啊
[3930] 我们这个点点不点呢
[3931.28] 都是心意不定啊
[3932.5] 说点就点
[3933.4] 说不点呢也不点
[3937.2] 完全随机的啊
[3939.64] 对面是雨天队啊
[3943.09] 不管他啥队哎
[3944.73] 注意这个不能什么不能有女王的威严啊
[3947.09] 女王的威严还是这么两个上
[3948.81] 后面的话这两只哎看下谁的贯穿性好
[3951.47] 喷火龙贯穿性好吗
[3952.45] 喷火龙贯穿性好一些
[3953.47] 坏地的话会被这个谁打
[3954.75] 会被这个大牛蛙打
[3956.91] OK简简单单就选好
[3963.22] 马德堡率新能量球
[3965.94] 打不打得死
[3966.5] 他还在打呀
[3976.78] 这四个就不会错啊
[4009.3] 对面两连胜中
[4010.5] 我八连胜中上啥哦
[4014.21] 宝石海星和田仁美后
[4016.67] 没问题啊
[4017.67] 嗯没问题
[4018.77] 这俩都是物攻手
[4023.04] 那我们直接顺风开来
[4025.8] 然后这边呢
[4029.53] 是不是能量球啊
[4030.59] 因为田里没
[4031.29] 他可能怂
[4032.01] 留着毒
[4032.61] 他怂吗
[4034.09] 嗯唉人家也是高级球级啊
[4037.389] 高手啊
[4038.129] 你不读他怂啊
[4039.89] 填了美后经常有挑衅
[4041.79] 三旋击
[4042.67] 强力鞭打和保护
[4043.93] 经常这些技能都有
[4044.77] 还有帮助
[4045.25] 当然都有啊
[4045.79] 填了美后的技能还挺多的
[4047.359] 主要是个三炫技
[4048.559] 比较的霸道
[4049.419] A1下两下三下快了都给你炫死了
[4053.92] 薄赛信他这边他倒是不怂啊
[4057.08] 他可以冰拳啥的
[4058.24] 我还是先把这个宝赛应该宰了吧
[4061.07] 夜长梦多
[4062.75] 填了美后
[4063.59] 等会热风就看住他了嘛
[4064.85] 填了美后就打波喷火龙
[4066.15] 保赛星直接马拉压了个血线
[4068.15] 我们喷火龙不好杀
[4069.35] 保赛星嘛
[4069.91] 等会热风可以杀他
[4077.34] 哎呀一个都没怂
[4079.54] 哎呦一个都没怂啊
[4083.46] 能量球他说啥是怂啊
[4085.94] 那打不死啊
[4086.98] 但是打残就行
[4087.86] 打残就行
[4088.46] 等会扫墓来嘛
[4090.54] 极则反哦
[4091.46] 原来是极则反反
[4092.78] 那要中毒中毒
[4093.74] 后面的要中毒啊
[4095.01] 他说桥龙中个锤子都中毒
[4096.97] 桥龙不中毒
[4097.77] 大嘴也不中毒
[4098.61] 那不就都不中毒了吗
[4100.97] 吉泽反的带的是围巾的啊
[4103.32] 他比宝赛现在快是违禁的啊
[4105.02] 这里确定是围巾
[4105.82] 难怪不怂
[4106.58] 按理说我读他怂没问题啊
[4108.18] 但是因为他是围巾的
[4109.22] 所以他怂不了
[4110.1] 不是不怂
[4110.86] 是怂不了
[4112.61] 围巾填了没后
[4113.65] 耐久非常差呀
[4114.57] 加满攻击32攻
[4115.93] 32速
[4116.63] 大周来大泽又不会中毒
[4119.32] 看来要杀了我了
[4120.36] 水裂破我就死了啊
[4123.78] 冰炫炫
[4124.34] 这边没问题
[4127.46] 哎呀还炫不死兄弟
[4131.68] 那我们是有顺风的啊
[4135.84] 后面不用管这边月亮之力
[4140.64] 加力量宝石
[4143.609] 其实死了更好
[4144.689] 结果没死
[4145.289] 尴尬宝善心有水流喷射
[4154.16] 我右尾旋翼都是扫墓就清场了嘛
[4161.12] 喂这个人怎么回事啊
[4163.6] 大嘴鸥保护哇
[4167.2] 不讲道理啊
[4168.48] 大嘴鸥保护你能信
[4170.7] 大嘴鸥为什么要保护啊
[4173.84] 那在保护就没带那个什么啊
[4175.16] 没带广防啊
[4176.91] 这个确实给我整的很伤
[4179.29] 大嘴鸥保护你是懂
[4181.07] 你是会玩游戏的兄弟
[4188.199] 热风加上月亮之力
[4200.8] 广防那种是象球
[4202.36] 顺风暴风
[4203.22] 广防他是没有保护的啊
[4205.2] 那他这里点了保护
[4206.34] 我认为他就是应该是腰带的气势
[4208.44] 披带田脸美后讲究围巾桥龙剩饭跑去红叶谷
[4213.81] 大牛蛙
[4214.45] 白色香草道具给他判定啊
[4216.25] 大嘴鸥保护你
[4217.81] 真聪明啊
[4219.39] 宝帅经一点都不怂
[4220.83] 这个确实聪明啊
[4223.79] 哎
[4229.16] 难受哎呀
[4241.98] 水立方打得死吗
[4243.34] 嗯哎呦
[4244.66] 还是打死了
[4245.64] 还是打死了
[4246.58] 难受还是打死了
[4248.8] 很遗憾
[4251.18] 唉热风死吧
[4254.87] 那大佐你看这大佐明显是气势比弹耐久很差
[4258.27] 可惜了呀
[4259.78] 不过他这边顺风开
[4263.2] 他也顺风
[4263.68] 没问题啊
[4264.32] 他后面是桥龙嘛
[4265.64] 那他但是这里他什么呢
[4267.04] 他这里没办法啊
[4268.48] 他这里没什么办法
[4269.5] 什么没办法
[4272.279] 就是说他这个小龙啊
[4274.759] 填了美后卖了
[4275.479] 卖田了没后
[4276.339] 你这个顺丰啊
[4277.879] 他也有顺丰啊
[4278.859] 但是我又有玄羽
[4282.44] 中毒啊糟了
[4285.2] 我右轩要死了
[4289.12] 扫墓那必须的呀
[4291.07] 还有我快吗
[4292.07] 我也是违禁的呀
[4293.11] 我维京扫墓
[4293.95] 他死了吗
[4294.43] 这里热风对吧
[4296.31] 你切桥龙桥龙死啊
[4297.85] 大走走
[4298.35] 你切个雨天
[4298.87] 谁咆哮虎吗
[4300.84] 乔龙桥龙死啊
[4301.88] 乔龙是不是桥龙死
[4303.36] 围巾围巾那个填了美后
[4304.94] 我先扫墓啊
[4306.08] 我先扫摸兄弟
[4307.08] 直接扫死啊
[4307.78] 对不对
[4308.16] 他违禁了
[4308.72] 没耐久
[4309.22] 还剩一句话
[4309.76] 第一回合判定他的围巾的
[4311.02] 所以你桥龙必死啊
[4312.1] 你这样很危险的呀
[4313.21] 热封死对不对
[4314.67] 你完了吧
[4316.51] 哦没死啊
[4317.75] 我去没死
[4318.67] 扫个墓不就完了吗
[4321.43] 啊没死啊
[4323.98] 你没死啊
[4324.78] 乔龙我方的顺风停止了
[4326.6] 那他的顺风又在嗯
[4329.06] 你要双点桥龙才可以啊
[4331.18] 双点桥龙
[4335.88] 乔龙说
[4336.48] 我保护一下大嘴
[4337.4] 又收我一个
[4338.3] 他完全有可能以他这个人完全可能这么做
[4342.12] 是不是啊
[4343] 如果我扫墓的话
[4344.04] 他等我大嘴后还是打不赢我
[4347.25] 那你说怎么做呢
[4350.01] 他现在有顺丰桥龙先动扫谁
[4353.27] 你说我双点桥龙
[4354.71] 刚才这个人骗我
[4355.77] 给我骗惨了啊
[4356.93] 现在我都有点不太相信他了
[4361] 只能扫墓
[4361.68] 我知道只能扫墓
[4362.82] 我扫加热风吧
[4365.92] 要加加热风啊
[4369.28] 他桥龙怂一下啊
[4372.44] 没有没怂
[4373.7] 那没了呀
[4376.45] 哎呀那没有了
[4377.49] 他一边点一个不就得了吗
[4378.65] 还怂个屁呀
[4380.53] 哎呦刚才那个回合真伤啊啊
[4384.93] 我先扫墓
[4386.82] 这个桥龙哪可能这么慢呢
[4388.54] 条龙没加速度
[4393.34] 没了点了
[4403.96] 直接轰死
[4409.16] 哎呀哎这把真是耿直打吧
[4414.08] 大师前的耿直打啊
[4416.68] 简简单单
[4417.32] 结果简单输了啊
[4421.16] 他桥龙
[4421.96] 我们速度是超过200吗
[4424.18] 他的速度你你不加也有105啊
[4425.98] 你怎么会这么慢呢
[4426.92] 我们速度214啊
[4428.16] 他的意思他完全没加速度
[4429.88] 这完全没加速度啊
[4436.38] 看来是需要十连胜才能够直接到大师
[4440.06] 因为这里就输了啊
[4441.38] 输了啧
[4443.79] 我这瞄点可着啊
[4444.97] 又7707进一上啥
[4446.05] 刚说过了啊
[4447.85] 770上啥啊
[4448.61] 七星像这个加一个这个谁他压谁
[4452.479] 来看下老大老大老大老大的话打那个谁呀老大
[4455.919] 然后后面那几个
[4467.59] 这样啊
[4468.27] 花地上啊
[4468.91] 这个荒地不错啊
[4470.03] 坏地他有喷火龙
[4471.39] 我有花地
[4472.39] 他也有花海地
[4476.64] 地龙吧
[4480.38] 后排金光号打煤炭龟
[4482.24] 这个位置一小心鱼少不了这个谁啊
[4487.47] 扫不了老大啊
[4489.87] 1234走起走起
[4494.6] 还是给他弹下去
[4496.14] 他是老大的话
[4497.08] 我想一炮给他轰了
[4507.46] 好老大拍一个还是一样的道理啊
[4509.54] 道理是这个道理
[4510.34] 他如果是水箭龟的话
[4511.22] 我们就是日光术嘛
[4512.36] 那这个他是老大的话
[4514.3] 外喷也没什么力度
[4516.58] 好直接破灭之愿
[4520.82] 啊龙为
[4526.9] 老大拍谁啊
[4529.79] 后面的话是煤炭龟和洛托姆嘛
[4536.4] 他老马和老大的话呢
[4538] 哦他老大不一定是马
[4538.96] 老大是丝绸围巾啊
[4540] 丝绸围巾
[4543.84] 丝路微星击掌齐家珍藏好老大击掌奇袭
[4547.449] 拍的是这边的位置
[4548.609] 没关系
[4549.009] 那我就把他轰了啊
[4550.049] 直接破灭之愿
[4551.089] 他怕眼梦未缩是吧
[4552.289] 破灭之愿
[4553.24] 铺面转
[4554.1] 没有击中770
[4555.76] 那我还能说啥
[4556.52] 这直接就唉哈哈
[4560.08] 没有击中770
[4561.68] 可以的兄弟
[4564.49] 非常尴尬
[4566.49] 来跺脚啊跺脚金花呀
[4572.3] 我理尾玄鱼呗
[4575.3] 他胆量了
[4575.9] 他得打到你啊
[4576.8] 金光花吧
[4579.88] 保护一下托马
[4583.97] 这边毒计啊
[4585.25] 这边跺脚啊
[4585.93] 跺脚跺这个七七林的位置
[4590.49] 唉真尴尬啊
[4592.19] 本来就把他秒了
[4593.21] 简简单单
[4593.73] 看来这个突然间完了这下完了
[4595.71] 移花接木一下
[4596.53] 没关系
[4598.57] 力度这么高
[4600.61] 喂喂喂
[4601.53] 突然间这个游戏的风向变了
[4604.17] 你发现没有
[4606.86] 神圣化没问题啊
[4607.94] 他40未经呢
[4609.86] 这个游戏的风向发生了改变
[4611.92] 哪里发生改变
[4614.23] 你没看到
[4614.91] 一切倒霉的事情都来了吗
[4616.23] 他也没有
[4616.67] 我是不是啊
[4618.17] 一切倒霉的事情开始来了
[4636.4] 他丝绸围巾神双王
[4637.6] 力度还高啊
[4640.64] 又是击中要害啊
[4643.13] 又是这个miss
[4644.49] 看来运气开始往下跌了啊
[4650.34] 刷把皮肤扣一下
[4654.66] 啊双点地龙可以啊
[4663.68] 移花接木
[4669.04] 哎呀散了散了
[4679.12] 污泥炸弹
[4683.8] 魔法闪耀
[4688.22] 怀帝又怂嘛
[4689.24] 怂的很明显
[4694.74] 这次我就不怂了
[4697.58] 刚才赌我快递走
[4701.62] 老大配音是胆量啊
[4702.82] 你切幽尾玄鱼没有用
[4703.98] 切金光花也有用
[4716.26] 齐齐麟下去换谁
[4719.1] 唉你这都空间要结束了
[4720.82] 你或换煤炭龟
[4721.94] 是不是换有点晚了
[4725.4] 劳他也下去哇
[4726.48] 劳他也下去
[4727.16] 他双换什么意思啊
[4728.46] 换他的话id
[4729.52] 那你不凿了吗
[4732.109] 喂没看懂啊
[4733.709] 你看懂了吗
[4734.669] 我完全没看懂
[4736.35] 空间要结束了
[4737.55] 他就上这两支
[4738.53] 那你你看我还我一个中毒没必要啊
[4740.63] 因为我把他闪穿了
[4741.57] 他毒我两个都保护一下
[4742.75] 是不是你读个啥呀
[4744.61] 一个魔法神要炸了呀
[4757.6] 你这是何意啊
[4759.96] 他直接来了波双换
[4762.56] 那马上空间真的要结束了
[4763.96] 他赌我刚才保护
[4764.92] 那这回你不能保护啊
[4765.96] 尴尬哪里尴尬了
[4768.78] 空间还有一回合
[4769.62] 你死定了
[4772.94] 力量宝石保护一下
[4782.7] 啊因为咸鱼到没技能打呀
[4784.5] 他帮助没问题
[4786.98] 哎我该点上770
[4788.18] 那
[4790.53] 好保护一下
[4793.02] 等会只能点精神之牙了
[4794.66] 说实话喷火因为咸鱼没事干
[4800.96] 帮助喷火
[4804.48] 伤害也就这样吧
[4805.32] 其实也不高
[4808.12] 啊直接点力量宝石点死煤炭龟
[4810.8] 他有个老大啊
[4812.16] 他马哥的是花1D
[4813.48] 但是花一地刚才换上来太危险了啊
[4815.94] 他刚才就是赌我那回合保护
[4817.3] 然后最后又不能保护你
[4818.34] 今天凿了
[4818.78] 是不是
[4819.35] 结果呢
[4820.15] 他在空间倒数第二回合换人
[4822.31] 你这是极为的大胆啊
[4823.91] 独我保护
[4824.77] 那下回你不能保护就死定了没
[4826.53] 他会喷死你
[4827.33] 但是我刚才没保护
[4828.29] 最后又要保护
[4828.93] 那你拍就拍呗
[4830.03] 对无奈奈杀了770必死
[4835.34] 这个月亮之力拜拜老大
[4843.86] 老大应该是丝绸围巾的老大击掌拍的是这边
[4848.64] 那没有用啊
[4849.3] 拍这边没有用
[4851.94] 因为我轰了老大
[4853.32] 老大已经没有血了
[4854.94] 一个月亮之力
[4856.18] 嘭
[4857] 其余就算开出空间能怎么样对吧
[4860.44] 开出空间也不行了
[4862.739] 拍金光花呀
[4867.12] 点了七把空间开
[4869.62] 刚一开始我龙尾打中
[4871.16] 哪有这些事
[4871.8] 对不对
[4872.28] 他根本就没有一点出手权啊
[4874.18] 那龙尾直接miss了
[4876.81] 问加蛋
[4881.18] 好了点了啊
[4882.32] 像花1D我们金光花就不让你看住他
[4884.96] 他他打我们打不动啊
[4886.62] 煤炭龟力量宝石看住他
[4888.48] 那非常简单啊
[4890.23] 就一开始龙尾给他整了个miss
[4903.78] 简简单单啊
[4904.78] 简简单单
[4905.26] 选的时候五秒不超过五秒
[4906.98] 你奶奶打的话
[4908.2] 选人五秒打打3分钟啊
[4910.26] 一共是3分05秒就解决了
[4914.23] 什么队啊
[4915.05] 哦原来杀部队啊
[4916.07] 标准沙包队杀部队有个钢铁侠
[4918.95] 钢铁侠
[4919.27] 那不还得是呃
[4921.83] 首先还是这两只啊
[4923.25] 撒个毒嘛
[4924.51] 班格拉斯会中毒
[4925.83] 龙头地鼠不中毒
[4926.67] 钢凯鸭不中毒
[4927.35] 幽尾玄鱼会中毒
[4928.33] 然后又尾玄鱼最后指哪个马嘎
[4929.83] 你说呃这个喷火龙好还是坏D好坏D的话
[4937.14] 怀疑地打不过龙头地鼠
[4942.48] 但花地可以打
[4943.68] 那其他几个啊啊喷火龙的话打不过斑
[4948.59] 他这是马克班的
[4949.67] 而且是那我上外地吧
[4950.95] 马克班马克班吉拉斯啊
[4954.34] 这么牛
[4956.38] 你想好上哪马达就行了
[4958.06] 一般来说一般来说两个选一个
[4960.28] 如果有必要的话
[4961.02] 你俩都上花1D不马嘎花地马格天花地有用吗
[4964.16] 破灭之愿呐
[4964.84] 我不要命了
[4965.4] 我轰一炮就完事了呀
[4966.74] 如果能轰死一下对面也行啊
[4968.36] 后面支援威力140啊
[4970.01] 快递本身特工有128
[4998.86] 你龙地鼠有没有马嘎龙
[5000.38] 地鼠应该不
[5002.22] 这是个失败的马哥
[5003.64] 还无影钻
[5005.23] 这无影钻有什么用
[5007.03] 你以为你武道雄师啊
[5008.31] 还无影钻
[5009.29] 他飞翔
[5010.03] 逆龙地鼠没问题啊
[5010.99] 这个铁头怼不死
[5011.71] 我们俩不用担心
[5014.96] 我们直接乌炸弹干掉风妖精啊
[5016.92] 干掉他的风妖精
[5017.8] 开顺风
[5019.68] 真的要开顺风吗
[5020.8] 不如再来
[5021.46] 不如再来一次吧
[5022.46] 那你说你这是不是有点太激进了
[5024.04] 你再来一次
[5032.7] 双梦开吧
[5038.52] 后面是这两只啊
[5043.24] 给张智力大地力双点双点龙头地鼠
[5047.6] 龙地鼠对花1D威胁太大了
[5049.14] 我要双点
[5049.54] 他好的
[5049.94] 顺风我就没点再来一次了
[5051.38] 我也可以对分金点再来一次
[5052.99] 那他要再来一次
[5053.83] 我了吧
[5054.15] 应该是好
[5055.95] 铁头怼没问题啊
[5056.83] 怼不死的
[5057.67] 放心吧
[5058.35] 我说怼不死就怼不死啊
[5059.47] 放心
[5062.34] 好月亮之力
[5063.26] 加达德利把他点了嗯
[5072.78] 这位ace ace好的
[5075.85] 对我们威胁太大了
[5077.01] 所以把他点了
[5077.75] 那后面的话我知道你马克班吉拉斯
[5079.59] 那这里他再来一次
[5080.73] 不让我们开顺风
[5081.49] 可不可以呢
[5081.97] 是可以的啊
[5082.65] 那我们上谁呢
[5083.61] 上那个花帝啊
[5084.98] 上快递是不是有点危险了
[5095.36] 他再来一次
[5096.08] 我们我们就一辈子打月亮之力啊
[5097.68] 开不了顺风了哦
[5098.6] 原来是钢凯鸭呀
[5099.73] 原来是钢凯鸭呀
[5101.39] 嗯钢凯鸭可以呀
[5102.71] 刚才我们上那个鱼嘞
[5106.15] 钢凯鸭呀
[5110.19] 感有点麻烦了
[5111.07] 钢凯鸭
[5121.12] 不沾那啊拜拜
[5127.36] 走
[5129.76] 不能让他再来一次
[5130.72] 我们
[5135.04] 最后这肯定是马克班的
[5136.32] 不用说
[5138.61] 你看再来一次
[5140.61] 哎你这个人是怎么回事啊
[5143.789] 再来一次
[5144.549] 金光花健美健美啊
[5147.369] 你是会玩的呀
[5150.269] 哎呀你说这是啥意思
[5153.469] 我打大大地利
[5154.349] 我打的不是这边吗
[5165.4] 啊冲了呀
[5171.64] 这下尴尬了呀
[5175.8] 完了
[5178.88] 冲这完全打不到
[5185.08] 哎呦真难受了啊
[5186.9] 真难受
[5189.28] 相当的难受啊
[5195.32] 月亮之力轰还借他妖
[5198.02] 没有妖精气氛啊
[5198.84] 现在非常难受
[5202.66] 啊直接冲这个死风妖精伤害一半都没有啊
[5211.16] 这边要猛攻
[5214.12] 攻掉左边的位置
[5217.86] 完了完喽
[5223.2] 其实也没玩
[5226.25] 这个血量破灭之刃杀得了啊
[5228.15] 顺风开破灭之愿吧
[5230.93] 可恶至极
[5235.84] 顺风
[5240.24] 破灭之愿啊
[5242.3] 破灭之光啊
[5242.98] 不是破灭之愿
[5243.88] 那钢凯要是顶不住的啊
[5245.26] 他只有49%的血
[5246.34] 而且他没有那个啥
[5247.76] 他这边的话没有保护的啊
[5250.25] 刚刚这个局面确实很尴尬啊
[5252.09] 确实很尴尬
[5257.1] 小小钢凯鸭必须压血线的
[5259.1] 不压血线我没选外喷呐
